idx	X	Y	component
0	1000	1023.172429195869	0
1	1002.000026202181	1023.096481473612	0
2	1002.00002922337	1023.096481478189	0
3	1009.003343471546	1023.275038487231	0
4	1009.003340029026	1023.275038271874	0
5	1010.004654196459	1023.281334614666	0
6	1009.003319641693	1023.275033744229	0
7	1010.004585406854	1023.28129706122	0
8	1010.004619836756	1023.28133583899	0
9	1032.781224545085	1026.773057336967	0
10	1032.781207412584	1026.773056886055	0
11	1033.770300885467	1026.930726149875	0
12	1032.781225339135	1026.773062980229	0
13	1033.770177787553	1026.930738416449	0
14	1033.770230275899	1026.930735378013	0
15	1036.752651247042	1027.303744129475	0
16	1036.752672566197	1027.303745720387	0
17	1037.745791994086	1027.434167067783	0
18	1036.752605736376	1027.303756058403	0
19	1037.745774114798	1027.434194633057	0
20	1037.745806034563	1027.434167569717	0
21	1158.779473071556	1019.866685141255	0
22	1158.779513696613	1019.866684469054	0
23	1159.77146582687	1019.728311210684	0
24	1158.779487688679	1019.866683536363	0
25	1159.771444583697	1019.728311551961	0
26	1159.771495594344	1019.728307660445	0
27	1196.747803470678	1016.412252686171	0
28	1196.747829703037	1016.41225200557	0
29	1197.750432779757	1016.380502306099	0
30	1196.747841668778	1016.412185225595	0
31	1197.750136424703	1016.380362233555	0
32	1197.75012825653	1016.380369117968	0
33	1207.732627854653	1017.416147567781	0
34	1207.73271242007	1017.41615123134	0
35	1208.721424336856	1017.583083446413	0
36	1207.732526375587	1017.416137176882	0
37	1208.721393326922	1017.583093193885	0
38	1208.7214753786	1017.58308608841	0
39	1233.725669210917	1019.364432085843	0
40	1233.725707283878	1019.364432197608	0
41	1234.727860527447	1019.329160182517	0
42	1234.727768683261	1019.329158002055	0
43	1235.729295849858	1019.371551095755	0
44	1233.725647186999	1019.364438536621	0
45	1234.727689212214	1019.32915312589	0
46	1234.727829653152	1019.329159396432	0
47	1235.729274626012	1019.371551168945	0
48	1235.729321554121	1019.3715535505	0
49	1257.792600046722	1019.995946782801	0
50	1257.792581506797	1019.995941416461	0
51	1258.787932828928	1020.129046952522	0
52	1257.792652569809	1019.995931382539	0
53	1258.787965047381	1020.129048889553	0
54	1258.787965046385	1020.129048889462	0
55	1266.690782251835	1021.560089565108	0
56	1266.690755686736	1021.560083961316	0
57	1267.673583706494	1021.772226588628	0
58	1266.690782250912	1021.560089564724	0
59	1268.677560281203	1021.836918496177	0
60	1267.673579275271	1021.772255324985	0
61	1269.681394078679	1021.863497869814	0
62	1267.67361444532	1021.772229594804	0
