idx	X	Y	component
0	1000	1009.520114391922	0
1	1001.991045889642	1009.330186521005	0
2	1001.991045890642	1009.330186520998	0
3	1205.010251277924	1008.465577239823	0
4	1205.010251675735	1008.465577237777	0
5	1206.008741234912	1008.522632839943	0
6	1205.010251253106	1008.46557671537	0
7	1206.00873075956	1008.522631371522	0
8	1206.008738393802	1008.52263249106	0
9	1248.930426571801	1011.265375448721	0
10	1248.930426187368	1011.265375355956	0
11	1249.928482130405	1011.330070729975	0
12	1248.930425926144	1011.265375881582	0
13	1249.928476767865	1011.330071744638	0
14	1249.928479309397	1011.330070708531	0
15	1445.965272504388	1010.984200311302	0
16	1445.965279965474	1010.984200258141	0
17	1446.965374640226	1010.988141223761	0
18	1445.965275261954	1010.984200360174	0
19	1446.965378169861	1010.988141361426	0
20	1446.965373520607	1010.988141240623	0
21	1683.992200337718	1006.990472043692	0
22	1683.992212567583	1006.990472287767	0
23	1684.990499166677	1007.053297299078	0
24	1683.992207952452	1006.990471547447	0
25	1684.990491698572	1007.053296348325	0
26	1684.990498866124	1007.053297216137	0
27	1731.923917491265	1009.863489516831	0
28	1731.92391866271	1009.86348958699	0
29	1732.920677951335	1009.946840534057	0
30	1731.923923349276	1009.863489846776	0
31	1732.920684413503	1009.946841490769	0
32	1732.920681319564	1009.946840624797	0
33	1928.961160993481	1012.327104731074	0
34	1928.961160468163	1012.327104727951	0
35	1929.961449755903	1012.321146076952	0
36	1928.96115906214	1012.327104905879	0
37	1929.961449738651	1012.321146703547	0
38	1929.961449566139	1012.32114604325	0
39	1944.940189932456	1011.439058007613	0
40	1944.940194965345	1011.439057924649	0
41	1945.937973239872	1011.368956499734	0
42	1944.940190083486	1011.439057985787	0
43	1945.937949241761	1011.368954427345	0
44	1945.93797324087	1011.368956499677	0
45	2301.954848145944	1004.058158472655	0
46	2301.954844433385	1004.058158420661	0
47	2302.953342835776	1004.117154958843	0
48	2301.954833367411	1004.058153388144	0
49	2302.953333541574	1004.11715302434	0
50	2302.953352178353	1004.117155026012	0
51	2304.952117512311	1004.204184255743	0
52	2304.952116460222	1004.204184217076	0
53	2305.949653122965	1004.278620496073	0
54	2304.95211688036	1004.204184141424	0
55	2305.949656797205	1004.278620516102	0
56	2305.949656785049	1004.278620732201	0
57	2322.929805414384	1005.224005061452	0
58	2322.929802279697	1005.224004909162	0
59	2323.922596546596	1005.346422403062	0
60	2322.929805593887	1005.224005006342	0
61	2323.922596944934	1005.346422854555	0
62	2323.922594238295	1005.346422512053	0
63	2519.056780424529	1005.524773618049	0
64	2519.070812978191	1005.527215297873	0
