idx	X	Y	component
0	1000	1023.115565486104	0
1	1001.94454008025	1022.645200317325	0
2	1001.944540079253	1022.645200317404	0
3	1090.659743069152	1015.13873726325	0
4	1090.659733622331	1015.138736937382	0
5	1091.652917851677	1015.019783680502	0
6	1090.659755021041	1015.138736937684	0
7	1091.652937814143	1015.019783268086	0
8	1091.652932284215	1015.0197832496	0
9	1393.83879247232	1015.425872615994	0
10	1393.838792471321	1015.425872615942	0
11	1394.816579696052	1015.2121453065	0
12	1393.838809466645	1015.425874759273	0
13	1394.816564210698	1015.212144490753	0
14	1394.816549520443	1015.21214332776	0
15	1425.792990604826	1013.195641817549	0
16	1425.793004698607	1013.195641217464	0
17	1426.790194610774	1013.278106180946	0
18	1425.793014877634	1013.195642739788	0
19	1426.790199921187	1013.278105953425	0
20	1426.79019167833	1013.278105916441	0
21	1589.742996286604	1026.684031209245	0
22	1589.716084925663	1026.695769949547	0
23	1589.659478452954	1026.775236225496	0
24	1589.743038206561	1026.684152756872	0
25	1589.772242700396	1026.64647981347	0
26	1589.756757182503	1026.665309418053	0
27	1877.304147819043	1016.027015355645	0
28	1877.304143105325	1016.027016735931	0
29	1878.288424175452	1016.208031770944	0
30	1877.304145612045	1016.027008850947	0
31	1878.288433145785	1016.208028676656	0
32	1878.288433144807	1016.208028676861	0
33	1907.200684241709	1018.963579674632	0
34	1907.200698528417	1018.963578555535	0
35	1908.193358085038	1019.093453016941	0
36	1907.200696108757	1018.963581066312	0
37	1908.193332685315	1019.093454922379	0
38	1908.193375805102	1019.093452760182	0
39	1977.277616494214	1018.618674328172	0
40	1977.277597885843	1018.618672584309	0
41	1978.261572760627	1018.801846709253	0
42	1977.277598354785	1018.618672153384	0
43	1978.261568509991	1018.80184678865	0
44	1978.261571056011	1018.801846235094	0
45	2115.350551464155	1022.968103586143	0
46	2115.35055678642	1022.968104369256	0
47	2116.339445710764	1022.8123195519	0
48	2115.350582213247	1022.968108821352	0
49	2116.339453678812	1022.812320959399	0
50	2116.339453679775	1022.81232095913	0
51	2222.270014647589	1016.38116237039	0
52	2222.270016320342	1016.381160795306	0
53	2223.250555256977	1016.179247363857	0
54	2222.270016788937	1016.381164182821	0
55	2223.250582709405	1016.179240848133	0
56	2223.250594202374	1016.179250367037	0
57	2287.334829554442	1015.19262854479	0
58	2287.334808083719	1015.19262699614	0
59	2288.319439742075	1015.37631887757	0
60	2287.334848625358	1015.192610620756	0
61	2288.319459877791	1015.376320694619	0
62	2288.319446864778	1015.37631918074	0
63	2297.266047606593	1016.467407067551	0
64	2297.266065103518	1016.467409148852	0
65	2298.265866709022	1016.526186565243	0
66	2297.266133337621	1016.467410732585	0
67	2298.265868329465	1016.526186726175	0
68	2298.26588554351	1016.526187835063	0
69	2312.191114786271	1018.156912457816	0
70	2312.191128506369	1018.156915711669	0
71	2313.169141607529	1018.373387117649	0
72	2312.191009234436	1018.156907179215	0
73	2313.169144010827	1018.373422849373	0
74	2313.169172741496	1018.373384132572	0
75	2426.311595098482	1018.93875370822	0
76	2426.311594869342	1018.938753315931	0
77	2427.308378630777	1018.846905326564	0
78	2426.311595137624	1018.938758374183	0
79	2427.308358286704	1018.846912418229	0
80	2427.308377964415	1018.846906694988	0
81	2436.272345420221	1017.926701086823	0
82	2436.27234847094	1017.926703036996	0
83	2437.256619236252	1017.740179306396	0
84	2436.272341749361	1017.926703284216	0
85	2437.25657568688	1017.7401826306	0
86	2437.25660895	1017.740182686966	0
87	2438.252750231437	1017.63650930786	0
88	2438.252759393537	1017.636508539223	0
89	2439.243559851761	1017.489843491193	0
90	2438.252754722158	1017.636508504675	0
91	2439.243587136313	1017.489845340162	0
92	2439.243596214331	1017.489845832059	0
93	2440.243700697151	1017.430213961261	0
94	2440.243823968377	1017.430204820839	0
95	2441.235955292846	1017.295693669234	0
96	2440.243710202751	1017.430213994017	0
97	2441.235981797798	1017.29569795617	0
98	2441.235915235273	1017.295694906569	0
99	2569.527844579049	1024.463336721164	0
100	2569.530611656637	1024.46220966317	0
101	2569.544981473265	1024.456365214457	0
102	2569.556053161876	1024.451847087253	0
103	2621.928288326844	1021.722961150305	0
104	2621.928187463133	1021.722965868219	0
105	2622.924510229072	1021.808682269582	0
106	2621.928087699342	1021.722969024457	0
107	2622.92441399634	1021.808680970899	0
108	2622.924493078037	1021.808682403379	0
109	2684.992555443374	1020.686502428675	0
110	2684.992562037768	1020.68650251694	0
111	2685.991868741394	1020.751354188646	0
112	2684.992629386359	1020.686499477863	0
113	2685.991921070203	1020.751355257046	0
114	2685.991914018791	1020.751355055552	0
115	2863.964152123736	1030.795645705356	0
116	2863.96426102742	1030.795648086197	0
117	2864.964876624281	1030.825054695158	0
118	2863.964174297353	1030.795651644779	0
119	2864.964914286724	1030.825055521598	0
120	2864.96488027966	1030.82505473976	0
121	2909.965876417808	1028.419079962443	0
122	2909.965882048858	1028.41907979495	0
123	2910.96306128085	1028.51150666709	0
124	2909.965895061457	1028.419079631703	0
125	2910.963040617137	1028.51150733795	0
126	2910.963046088751	1028.511505738906	0
127	3035.976442971746	1022.400218075946	0
128	3035.97645427572	1022.400215965773	0
129	3036.970042897412	1022.277321075732	0
130	3035.976430711615	1022.400218188546	0
131	3036.970046620026	1022.277320861937	0
132	3036.970052661934	1022.277320578378	0
133	3087.97719591986	1019.439464810242	0
134	3087.977183078709	1019.439465260926	0
135	3088.978376688571	1019.431285299023	0
136	3087.977167575792	1019.439444452898	0
137	3088.97837102831	1019.431242921932	0
138	3088.978361517134	1019.431285230856	0
139	3160.953431073973	1024.046324434778	0
140	3160.953465761649	1024.046323313314	0
141	3161.93675400056	1024.235703676238	0
142	3160.953427259719	1024.046321109157	0
143	3161.936757203071	1024.235705218131	0
144	3161.936759357659	1024.235705654523	0
145	3166.902933741958	1024.879473497934	0
146	3166.902933740963	1024.879473497833	0
147	3167.879836633072	1025.100820188761	0
148	3166.902959689233	1024.879473283177	0
149	3167.879833737753	1025.100824313288	0
150	3167.879840704971	1025.100824042985	0
151	3376.11088912493	1024.807990325839	0
152	3376.110894329604	1024.807990263232	0
153	3377.090267831211	1024.599279495081	0
154	3376.110861178374	1024.8080066583	0
155	3377.090307693608	1024.599270001017	0
156	3377.090280298316	1024.59927847091	0
157	3462.94263251635	1017.803307536905	0
158	3462.94267978914	1017.803298904988	0
159	3463.924585796329	1017.606058953222	0
160	3462.942663271794	1017.803313551053	0
161	3463.924548761162	1017.606056912607	0
162	3463.924552952033	1017.606056418535	0
163	3466.912711333855	1017.290210965692	0
164	3466.912719995419	1017.290210040182	0
165	3467.903893663831	1017.146370879057	0
166	3466.912628229652	1017.290201874276	0
167	3467.903898361111	1017.146357667436	0
168	3467.903865022808	1017.146366540454	0
169	3516.964631968039	1018.601771592061	0
170	3516.96465579529	1018.601781486862	0
171	3517.960611920615	1018.669280349365	0
172	3516.964584875069	1018.60177838955	0
173	3517.96067865715	1018.669271678771	0
174	3517.960562616195	1018.669285462906	0
175	3540.36014508757	1017.146944619041	0
176	3540.366049224723	1017.146435253124	0
177	3540.41340647112	1017.142330438231	0
178	3540.419256393228	1017.141824297538	0
179	3589.862786120347	1019.677117174693	0
180	3589.862790615933	1019.677116473885	0
181	3590.843184712945	1019.476785609006	0
182	3589.862813331109	1019.67712364839	0
183	3590.843432691835	1019.476800381855	0
184	3590.843256130988	1019.476788436007	0
185	3594.810500209893	1018.906126049839	0
186	3594.81051128174	1018.906123017468	0
187	3595.780241875329	1018.654624097199	0
188	3594.81071721488	1018.906125807452	0
189	3595.780238912137	1018.654617026334	0
190	3595.780243578681	1018.654623629308	0
191	3956.057498651167	1020.094780201971	0
192	3956.057480600275	1020.094772199741	0
193	3957.002130836353	1020.425940675892	0
194	3956.057507920552	1020.094776398838	0
195	3957.002107180727	1020.42594010433	0
196	3957.002121672118	1020.425940421118	0
197	4071.017279434851	1026.288728921828	0
198	4071.01731746554	1026.28872819805	0
199	4072.017303277151	1026.253138372876	0
200	4071.01760830786	1026.288746105301	0
201	4072.017439849873	1026.253158320053	0
202	4072.017306796297	1026.253137854204	0
203	4095.935649360779	1023.803093677366	0
204	4095.935649901747	1023.803093598117	0
205	4096.890606855119	1023.500608666266	0
206	4095.935588230288	1023.803096156763	0
207	4096.890566719494	1023.50060663202	0
