idx	X	Y	component
0	1000	1008.215081270535	0
1	1001.962586765403	1008.604717080956	0
2	1001.962581795907	1008.60471704732	0
3	1008.892174139726	1009.639948995396	0
4	1008.892233797095	1009.639954491479	0
5	1009.873465237824	1009.839152885314	0
6	1008.89218549461	1009.639949207622	0
7	1009.873466799129	1009.839154382604	0
8	1009.873465238824	1009.839152885295	0
9	1041.80674089928	1012.709744402014	0
10	1041.806697554342	1012.709744887378	0
11	1042.799141773522	1012.848584316835	0
12	1041.806728865453	1012.709742341572	0
13	1042.799209959941	1012.848584931409	0
14	1042.799228779463	1012.848586478751	0
15	1045.79893929224	1013.06416433568	0
16	1045.79895874052	1013.064165587568	0
17	1046.800603642036	1013.093537802883	0
18	1045.798973925036	1013.064169023453	0
19	1046.800570280908	1013.093552075357	0
20	1046.800601171752	1013.093537347585	0
21	1073.795795754336	1011.191779759955	0
22	1073.795785081453	1011.191779110207	0
23	1074.788472835035	1011.057081003697	0
24	1073.795795755336	1011.19177975994	0
25	1074.788523911002	1011.057076461549	0
26	1074.788526886774	1011.057075707044	0
27	1076.765511108609	1010.722391981419	0
28	1074.788604040299	1011.057075479141	0
29	1076.76554880645	1010.722390363714	0
30	1076.765546651442	1010.722391027633	0
31	1096.700051093661	1008.625942829993	0
32	1096.700018098591	1008.62594404403	0
33	1097.694253856976	1008.497088716603	0
34	1096.700061605999	1008.625942500113	0
35	1097.694226397864	1008.497092150323	0
36	1097.694220174907	1008.497093823081	0
37	1113.644920342311	1006.730537204878	0
38	1113.644878709953	1006.730537075943	0
39	1114.639439277075	1006.60239137778	0
40	1113.644917155648	1006.730537210302	0
41	1114.639479458547	1006.602391756255	0
42	1114.639439278074	1006.602391377819	0
43	1117.644388061172	1006.400290016952	0
44	1117.644389194799	1006.400294303225	0
45	1118.648277992327	1006.388146074607	0
46	1117.644285560252	1006.400277681806	0
47	1118.648060706983	1006.388094168797	0
48	1118.648284812322	1006.38814801359	0
49	1120.654329133086	1006.490018630448	0
50	1120.654134620501	1006.490003800998	0
51	1122.645974657732	1006.738521650677	0
52	1120.654329134084	1006.490018630496	0
53	1122.646153018498	1006.738530337999	0
54	1122.646152974521	1006.73853033785	0
55	1126.645655062914	1007.102484454457	0
56	1126.645677450168	1007.102487491887	0
57	1127.635367953871	1007.275555697151	0
58	1126.645735040479	1007.102481192829	0
59	1127.635495440247	1007.275563989973	0
60	1127.635368585393	1007.275554173088	0
61	1153.713581316557	1008.715577985456	0
62	1153.714084144842	1008.715707806463	0
63	1154.69904227473	1008.958932690469	0
64	1153.713666041225	1008.715577521276	0
65	1154.698846897341	1008.958932314952	0
66	1154.698975449602	1008.958920321871	0
67	1155.704449625248	1009.042082189737	0
68	1154.700979487387	1008.959364654004	0
69	1155.707881755628	1009.042980448243	0
70	1155.704085640669	1009.041898974559	0
71	1157.794418427917	1009.818408296349	0
72	1157.797513557069	1009.819901984191	0
73	1157.841983782399	1009.822469647756	0
74	1157.823823563998	1009.819197343955	0
75	1158.968766330538	1009.50347022592	0
76	1158.966768187113	1009.503640152666	0
77	1159.984108192243	1009.607154814228	0
78	1158.968417601564	1009.503724443994	0
79	1159.985334569491	1009.607113976122	0
80	1159.984809674263	1009.607105741451	0
81	1160.998365754493	1009.699146716486	0
82	1160.99883947757	1009.699138538363	0
83	1162.010871168182	1009.739162371441	0
84	1160.998811443448	1009.699134699443	0
85	1162.010856543563	1009.739150931789	0
86	1162.010894532219	1009.73916349638	0
87	1164.025002364107	1009.854390004646	0
88	1164.025069323461	1009.854390133357	0
89	1165.031952698555	1009.884637783235	0
90	1164.025039704795	1009.854379111581	0
91	1165.031865576326	1009.884624266662	0
92	1165.031910284672	1009.884646252926	0
93	1190.126420134603	1007.061395048571	0
94	1190.108706433193	1007.060366640983	0
95	1190.153833952179	1007.062345797648	0
96	1190.13261180815	1007.061232599542	0
97	1195.286138869807	1007.163253327249	0
98	1195.288326575095	1007.163195382754	0
99	1196.265815377381	1007.362559300964	0
100	1195.286297371267	1007.163250035731	0
101	1196.265297993732	1007.36254870834	0
102	1196.265749714249	1007.362555092368	0
103	1281.432648769315	1009.696454503363	0
104	1281.432683674794	1009.696454756846	0
105	1282.433603857837	1009.65337340922	0
106	1281.432846555591	1009.696480315313	0
107	1282.43380400902	1009.653400056534	0
108	1282.433614913296	1009.653373080374	0
109	1318.368940131213	1006.422082079639	0
110	1318.368930059544	1006.422082807863	0
111	1319.369539889725	1006.382309922504	0
112	1318.368957148848	1006.422080328835	0
113	1319.369553429385	1006.382305409407	0
114	1319.369608581599	1006.382307375083	0
115	1326.384575058419	1006.326401245508	0
116	1326.384564795324	1006.326403070498	0
117	1327.373429741238	1006.160710444066	0
118	1327.373401703538	1006.160710531372	0
119	1328.373797461506	1006.100840444151	0
120	1326.384566617433	1006.326407173379	0
121	1327.373436968472	1006.160699276015	0
122	1327.373422851225	1006.160711630975	0
123	1328.373724183321	1006.100846776466	0
124	1328.373716928806	1006.100846408643	0
125	1373.344065660415	1003.005718567958	0
126	1373.344065881506	1003.005717952072	0
127	1374.345189471071	1003.039923702449	0
128	1373.343992993088	1003.005716303162	0
129	1374.345190431068	1003.03991773597	0
130	1374.345179737523	1003.039924174102	0
131	1471.509191295514	1004.00000236407	0
132	1471.509214722304	1004.000002993694	0
133	1472.506453454055	1004.09514548797	0
134	1471.50920617041	1003.999983684941	0
135	1472.506456995818	1004.095138603624	0
136	1472.50645774638	1004.095145290418	0
137	1475.488490397559	1004.474721501553	0
138	1475.488493435098	1004.474721513653	0
139	1476.489717064934	1004.517407751067	0
140	1475.488471350742	1004.474719172732	0
141	1476.489709689144	1004.517387336163	0
142	1476.489727374309	1004.517409235136	0
143	1487.429539293654	1005.871280389549	0
144	1487.429610547187	1005.871288683793	0
145	1488.424096184384	1005.99483117687	0
146	1487.429676644337	1005.871298272009	0
147	1488.424095976323	1005.994835196124	0
148	1488.42411356621	1005.99483730551	0
149	1490.403714780112	1006.309231131717	0
150	1490.403724841596	1006.309232735272	0
151	1491.39429726804	1006.462609717859	0
152	1490.403764332749	1006.309237725921	0
153	1491.394273754038	1006.462606051484	0
154	1491.394303670682	1006.462610726076	0
155	1500.347030305859	1007.587662685279	0
156	1500.347014670356	1007.587663849304	0
157	1501.338537994774	1007.737294767825	0
158	1500.347054165112	1007.587665261008	0
159	1501.338509645135	1007.737275907942	0
160	1501.338521167631	1007.73726631708	0
161	1521.364303243498	1008.804681890622	0
162	1521.364254594404	1008.80468304017	0
163	1522.365035748273	1008.866099361009	0
164	1521.364295747049	1008.804681430518	0
165	1522.365034867133	1008.866097884533	0
166	1522.365089925625	1008.866095717542	0
167	1534.394712775071	1008.531099843925	0
