idx	X	Y	component
0	1000	1008.16939584313	0
1	1023.850408123213	1005.32211631511	0
2	1023.850386746803	1005.322116487341	0
3	1024.803585985652	1005.018633021845	0
4	1023.850406077531	1005.322116873969	0
5	1024.803583377138	1005.018622511799	0
6	1024.803586934077	1005.0186225141	0
7	1186.875245370313	1008.294066673381	0
8	1186.875237576107	1008.29406851571	0
9	1187.827082186368	1007.984361123337	0
10	1186.875366886647	1008.294119092318	0
11	1187.827071659662	1007.984352687235	0
12	1187.827188858764	1007.984358862465	0
13	1273.857844950967	1005.516851245934	0
14	1273.857736643358	1005.516856396452	0
15	1275.831959855245	1005.1877435127	0
16	1273.857770279245	1005.516851363361	0
17	1275.832009617036	1005.187743706946	0
18	1275.831964272345	1005.18774353321	0
19	1597.102330872373	1005.978829597065	0
20	1597.102346720385	1005.978829640715	0
21	1598.07255594756	1006.226618448463	0
22	1597.102377777271	1005.978803719429	0
23	1598.072547069108	1006.22662235361	0
24	1598.072562097126	1006.226619057139	0
25	1627.978309050845	1009.047363197815	0
26	1627.978308665053	1009.047363010686	0
27	1628.951499150924	1009.2824008999	0
28	1627.978455003943	1009.047349895081	0
29	1628.951528626052	1009.282404384288	0
30	1628.951519386984	1009.282402591456	0
31	1655.778541605113	1012.649199344294	0
32	1655.778562407158	1012.649200417443	0
33	1656.757720849114	1012.86122857675	0
34	1655.778570410251	1012.64920124045	0
35	1656.757736899673	1012.861227271618	0
36	1656.757740363007	1012.861226795092	0
37	1657.748235127397	1013.009619657938	0
38	1657.748147595659	1013.009617459464	0
39	1658.735824427323	1013.176801622401	0
40	1657.748240545784	1013.009620574846	0
41	1658.735892949984	1013.176792680067	0
42	1658.735889821213	1013.176792050974	0
43	1683.715658215718	1015.02176272835	0
44	1683.715658456881	1015.0217627307	0
45	1684.717424415844	1015.022765488816	0
46	1683.715740733904	1015.021756449251	0
47	1684.717475024838	1015.022761161588	0
48	1684.717455433284	1015.022759663267	0
49	1740.834258375862	1015.757000966865	0
50	1740.834194856891	1015.756998778248	0
51	1741.83125780125	1015.867867073994	0
52	1740.834278759953	1015.757000981318	0
53	1741.831327998252	1015.867859143139	0
54	1741.831327442788	1015.86785721814	0
55	2190.090504349604	1005.502469307948	0
